Country Code,Total graduates ISCED 5-7,Total graduates at ISCED 8
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
TR,m,m
UK,7215,40
UK,3060,70
UK,2755,5
UK,4080,220
UK,7455,45
UK,3905,100
UK,9100,30
UK,9745,610
UK,1675,a
UK,975,a
UK,2590,15
UK,1080,a
UK,6730,40
UK,4860,85
UK,7085,80
UK,6115,590
UK,5140,210
UK,3285,5
UK,795,25
UK,5150,2125
UK,30,35
UK,6005,35
UK,10935,70
UK,535,0
UK,4830,20
UK,1970,5
UK,6735,150
UK,235,20
UK,11720,70
UK,1995,230
UK,1890,5
UK,3855,5
UK,6835,90
UK,5360,20
UK,5745,410
UK,5825,270
UK,7225,55
UK,5460,5
UK,5130,235
UK,7200,405
UK,1255,5
UK,3230,35
UK,3135,110
UK,8490,70
UK,850,10
UK,7830,90
UK,295,5
UK,6710,120
UK,5535,235
UK,4915,1035
UK,2340,85
UK,3415,100
UK,6385,195
UK,11360,470
UK,9135,80
UK,4255,215
UK,7965,35
UK,10700,690
UK,1065,a
UK,6005,265
UK,3855,50
UK,2480,15
UK,8465,90
UK,6895,450
UK,6540,15
UK,870,20
UK,6735,65
UK,7030,25
UK,5550,200
UK,700,70
UK,4890,280
UK,10920,365
UK,13925,1075
UK,9180,90
UK,7315,690
UK,995,a
UK,5455,20
UK,9720,75
UK,635,5
UK,11065,735
UK,8375,65
UK,23700,170
UK,6505,65
UK,6640,1045
UK,1055,a
UK,9985,155
UK,7940,95
UK,5230,265
UK,4610,255
UK,3270,30
UK,305,5
UK,485,0
UK,575,15
UK,240,5
UK,3475,175
UK,280,a
UK,440,30
UK,930,45
UK,1650,5
UK,7025,180
UK,2365,120
UK,12075,70
UK,8395,540
UK,3700,5
UK,8020,600
UK,6355,15
UK,5740,50
UK,4920,285
UK,4655,220
UK,6500,40
UK,4655,0
UK,9100,1110
UK,8655,480
UK,8475,100
UK,7170,50
UK,2120,10
UK,6990,30
UK,3865,10
UK,2020,10
UK,6090,310
UK,2965,85
UK,3770,130
UK,8265,455
UK,6100,45
UK,6420,50
UK,2345,10
UK,2950,5
UK,xr,xr
UK,4405,205
UK,4370,255
UK,1505,10
UK,3905,165
UK,9360,960
UK,4855,50
UK,7800,590
UK,3515,125
UK,4630,50
UK,1285,5
UK,3795,40
UK,315,a
UK,2625,235
UK,3460,95
UK,6315,325
UK,2940,15
UK,3795,25
UK,6680,450
UK,8425,150
UK,305,5
UK,380,a
UK,290,a
UK,4065,40
UK,575,a
UK,235,a
UK,455,a
UK,225,a
UK,1745,0
UK,310,a
UK,585,5
UK,300,a
UK,295,a
UK,375,a
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,a
AL,m,m
AL,m,a
AL,m,m
AL,m,a
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,a
AL,m,m
AL,m,m
AL,m,a
AL,m,a
AL,m,m
AL,m,a
AL,m,a
AL,m,m
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,m
AT,9949,620,5
AT,2860,666666666,161,833333333
AT,3650,833333334,244
AT,2170,5,138,5
AT,2159,272,5
AT,1562,5,188,5
AT,283,5,59
AT,1315,6,113
AT,233,5,43,5
AT,2981,666666667,101
AT,1396,333333334,117,5
AT,1269,87
AT,1186,a
AT,801,333333333,60
AT,501,36,5
AT,352,5,45
AT,135,7
AT,181,14
AT,323,5,8
AT,289,5,1
AT,276,5,10
AT,160,5,2
AT,46,5,2
AT,252,333333333,41
AT,62,333333333,6
AT,139,1,a
AT,105,a
AT,82,5,a
AT,177,5,a
AT,53,19
AT,55,a
AT,29,5,a
AT,49,a
AT,77,a
AT,116,a
AT,408,a
AT,301,333333333,a
AT,217,a
AT,353,a
AT,64,a
AT,195,5,a
AT,85,a
AT,80,333333333,a
AT,393,a
AT,354,5,a
AT,80,a
AT,464,5,a
AT,771,833333333,a
AT,536,333333333,a
AT,381,6,a
AT,510,5,a
AT,729,a
AT,133,a
AT,329,a
AT,1402,5,a
AT,996,a
AT,63,a
AT,230,5,a
AT,123,5,a
AT,1015,5,a
AT,349,5,a
AT,914,a
AT,569,a
AT,948,a
AT,608,a
AT,999,5,a
AT,0,a
AT,0,a
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,65,s
BE,10107,681
BE,274,14
BE,441,33
BE,3360,222
BE,8721,531
BE,2383,187
BE,2143,a
BE,1745,a
BE,1167,a
BE,571,a
BE,126,a
BE,1868,a
BE,4231,a
BE,709,a
BE,1148,a
BE,1034,a
BE,2284,a
BE,952,a
BE,1883,a
BE,1915,a
BE,1591,a
BE,1498,a
BE,1555,a
BE,1971,a
BE,917,a
BE,755,a
BE,1058,a
BE,m,m
BE,m,m
BE,m,m
BG,2951,25
BG,253,99999999999994,a
BG,202,a
BG,1107,6
BG,1272,a
BG,3608,4
BG,1482,0000000000002,7
BG,396,5
BG,2305,12
BG,272,s
BG,3212,000000000001,6
BG,527,9999999999999,s
BG,4281,999999999999,4
BG,c,c
BG,178,a
BG,315,s
BG,4092,28
BG,c,c
BG,785,13
BG,818,13
BG,271,s
BG,1355,a
BG,411,a
BG,970,0000000000002,a
BG,2137,18
BG,5490,000000000002,105
BG,5437,41
BG,709,s
BG,3649,9999999999995,43
BG,547,25
BG,552,0000000000001,s
BG,463,6
BG,1364,33
BG,717,17
BG,120,5
BG,267,11
BG,226,s
BG,1899,0000000000002,7
BG,173,s
BG,570,s
BG,309,4
BG,326,00000000000006,14
BG,330,00000000000006,9
BG,196,00000000000006,a
BG,c,c
BG,6,a
BG,574,a
BG,1197,9999999999998,a
BG,1148,6
BG,1526,0000000000005,7
BG,a,79
BG,17,a
CH,2515,427
CH,3283,533
CH,2148,95
CH,3746,317
CH,2704,214
CH,516,22
CH,919,50
CH,1633,142
CH,4375,628
CH,673,33
CH,1434,331
CH,3157,696
CH,1528,a
CH,3895,a
CH,2695,a
CH,1528,a
CH,685,a
CH,1284,a
CH,4155,a
CH,516,a
CH,408,a
CH,66,a
CH,91,a
CH,163,a
CH,629,a
CH,461,a
CH,311,a
CH,201,a
CH,145,a
CH,22,a
CH,86,a
CH,207,a
CH,51,a
CY,1525,43
CY,298,s
CY,390,s
CY,574,0
CY,639,0
CY,501,0
CY,238,a
CY,39,a
CY,123,a
CY,83,a
CY,239,a
CY,78,a
CY,132,a
CY,m,a
CY,200,a
CY,109,a
CY,245,a
CY,33,a
CY,101,a
CY,47,a
CY,34,a
CY,0,a
CY,a,0
CY,a,a
CY,a,a
CZ,351,17
CZ,45,s
CZ,5230,105
CZ,4583,195
CZ,210,8
CZ,2700,76
CZ,8024,328
CZ,2673,118
CZ,2509,50
CZ,1948,10
CZ,1958,39
CZ,2071,14
CZ,1919,9
CZ,8185,715
CZ,4823,157
CZ,2049,35
CZ,4057,47
CZ,450,22
CZ,4947,116
CZ,5024,54
CZ,686,95
CZ,398,a
CZ,126,a
CZ,68,s
CZ,5390,141
CZ,3970,76
CZ,1632,a
CZ,312,a
CZ,620,a
CZ,1679,0
CZ,288,a
CZ,1022,a
CZ,151,a
CZ,65,a
CZ,a,a
CZ,119,a
CZ,1127,a
CZ,328,a
CZ,1359,0
CZ,4171,s
CZ,196,a
CZ,74,a
CZ,62,a
CZ,133,a
CZ,178,a
CZ,107,a
CZ,79,a
CZ,224,a
CZ,222,a
CZ,8,a
CZ,138,a
CZ,74,a
CZ,219,a
CZ,101,a
CZ,204,a
CZ,65,a
CZ,77,a
CZ,82,a
CZ,322,a
CZ,145,a
CZ,50,a
CZ,164,a
CZ,205,a
CZ,83,a
CZ,140,a
CZ,28,a
CZ,m,a
CZ,93,a
CZ,8,a
CZ,m,m
CZ,m,m
CZ,0,a
DE,3464,765
DE,3925,1128
DE,1974,116
DE,2932,418
DE,1581,250
DE,2252,103
DE,2252,360
DE,3283,619
DE,1333,416
DE,197,0
DE,72,a
DE,18,0
DE,2542,142
DE,1767,50
DE,1818,147
DE,931,0
DE,4853,751
DE,7233,1204
DE,5134,911
DE,1321,52
DE,76,0
DE,1649,64
DE,3224,399
DE,3704,503
DE,5024,687
DE,3673,473
DE,4011,478
DE,65,0
DE,1066,5
DE,6,a
DE,922,53
DE,928,53
DE,3060,276
DE,2918,288
DE,271,62
DE,5738,1042
DE,821,80
DE,374,s
DE,1307,0
DE,206,22
DE,2666,334
DE,4011,651
DE,3903,478
DE,2782,181
DE,3314,440
DE,366,s
DE,336,35
DE,1402,212
DE,2049,261
DE,2388,287
DE,422,72
DE,4181,747
DE,3153,424
DE,345,272
DE,296,118
DE,1357,24
DE,1734,58
DE,2211,135
DE,2148,119
DE,791,9
DE,4916,801
DE,3014,179
DE,4973,477
DE,4183,639
DE,3330,254
DE,2153,389
DE,4830,342
DE,1776,56
DE,5461,716
DE,968,33
DE,6444,696
DE,2386,123
DE,1883,100
DE,2307,93
DE,182,81
DE,135,0
DE,1733,134
DE,2308,38
DE,4164,615
DE,46,11
DE,1953,103
DE,245,49
DE,1417,97
DE,1808,182
DE,5511,688
DE,807,76
DE,5233,493
DE,58,0
DE,31,a
DE,101,19
DE,2505,330
DE,2230,219
DE,1050,s
DE,3539,488
DE,386,152
DE,1308,40
DE,1112,72
DE,3068,540
DE,650,46
DE,1056,15
DE,819,10
DE,681,6
DE,916,9
DE,499,6
DE,476,17
DE,21,0
DE,19,13
DE,19,s
DE,9,0
DE,8,0
DE,10,s
DE,17,s
DE,28,8
DE,136,0
DE,40,a
DE,44,s
DE,155,s
DE,140,0
DE,197,s
DE,200,0
DE,119,0
DE,45,a
DE,30,0
DE,248,0
DE,22,a
DE,97,a
DE,153,0
DE,787,s
DE,152,a
DE,89,a
DE,51,a
DE,98,4
DE,131,a
DE,78,0
DE,213,s
DE,117,s
DE,49,0
DE,66,0
DE,215,s
DE,230,0
DE,139,0
DE,43,0
DE,123,0
DE,167,0
DE,96,0
DE,329,0
DE,46,0
DE,63,0
DE,63,0
DE,70,a
DE,126,0
DE,145,0
DE,97,0
DE,170,0
DE,239,0
DE,145,0
DE,133,0
DE,253,0
DE,714,a
DE,582,a
DE,425,a
DE,1104,a
DE,917,a
DE,962,a
DE,1276,a
DE,831,a
DE,302,a
DE,1043,a
DE,809,a
DE,506,a
DE,950,a
DE,7921,a
DE,566,a
DE,1214,a
DE,96,a
DE,136,a
DE,971,a
DE,644,a
DE,720,a
DE,130,a
DE,548,a
DE,65,a
DE,104,a
DE,51,a
DE,144,a
DE,167,a
DE,59,a
DE,199,a
DE,191,a
DE,314,a
DE,482,a
DE,355,a
DE,490,a
DE,1037,a
DE,744,a
DE,834,a
DE,521,a
DE,646,a
DE,677,a
DE,931,a
DE,2287,a
DE,415,a
DE,1786,a
DE,1374,a
DE,763,a
DE,776,a
DE,1268,a
DE,234,a
DE,52,a
DE,401,a
DE,100,a
DE,201,a
DE,414,a
DE,587,a
DE,1966,a
DE,2121,a
DE,2181,a
DE,37,a
DE,93,a
DE,22,a
DE,80,a
DE,221,a
DE,45,a
DE,70,a
DE,235,a
DE,240,a
DE,411,a
DE,380,a
DE,756,a
DE,499,a
DE,917,a
DE,1353,a
DE,499,a
DE,44,a
DE,2389,a
DE,147,a
DE,411,a
DE,484,a
DE,159,a
DE,81,a
DE,75,a
DE,1893,a
DE,1640,a
DE,916,a
DE,1732,a
DE,1585,a
DE,119,a
DE,221,a
DE,65,a
DE,589,a
DE,661,a
DE,322,a
DE,588,a
DE,498,a
DE,911,a
DE,1496,a
DE,1326,a
DE,1189,a
DE,1877,a
DE,94,a
DE,419,a
DE,120,a
DE,96,a
DE,145,a
DE,1555,a
DE,1137,a
DE,873,a
DE,935,a
DE,1300,a
DE,1319,a
DE,1036,a
DE,2646,a
DE,861,a
DE,2114,a
DE,1721,a
DE,1371,a
DE,293,a
DE,277,a
DE,190,a
DE,37,a
DE,239,a
DE,281,a
DE,233,a
DE,2370,a
DE,61,a
DE,272,a
DE,1158,a
DE,423,a
DE,39,a
DE,597,a
DE,827,a
DE,430,a
DE,948,a
DE,1291,a
DE,923,a
DE,953,a
DE,907,a
DE,470,a
DE,224,a
DE,673,a
DE,824,a
DE,1108,a
DE,1275,a
DE,1684,a
DE,697,a
DE,932,a
DE,126,a
DE,116,a
DE,123,a
DE,1273,a
DE,489,a
DE,1037,a
DE,681,a
DE,544,a
DE,265,a
DE,1027,a
DE,632,a
DE,251,a
DE,124,a
DE,208,a
DE,1034,a
DE,887,a
DE,405,a
DE,727,a
DE,0,a
DE,88,a
DE,301,a
DE,623,a
DE,90,a
DE,409,a
DE,1005,a
DE,87,a
DE,110,a
DE,95,a
DE,55,a
DE,49,a
DE,163,a
DE,760,a
DE,126,a
DE,76,a
DE,205,a
DE,110,a
DE,211,a
DE,1488,a
DE,766,a
DE,144,a
DE,79,a
DE,473,a
DE,84,a
DE,201,a
DE,111,a
DE,136,a
DE,262,a
DE,162,a
DE,0,a
DE,0,a
DE,728,a
DE,0,a
DE,0,a
DE,0,a
DE,113,a
DE,0,a
DE,0,a
DE,73,a
DE,0,a
DE,0,a
DE,0,a
DE,1179,a
DK,8048,560
DK,8049,352
DK,3644,148
DK,1945,41
DK,3890,129
DK,2127,275
DK,4095,32
DK,390,8
DK,227,5
DK,63,a
DK,127,0
DK,301,s
DK,2161,a
DK,1884,a
DK,1880,a
DK,1193,a
DK,1589,a
DK,1222,a
DK,3754,a
DK,1505,a
DK,435,a
DK,630,a
DK,316,a
DK,1093,a
DK,1620,a
DK,401,a
DK,285,a
DK,1161,a
DK,407,a
DK,125,a
DK,224,a
DK,m,m
DK,m,m
DK,m,m
EE,2907,95
EE,1940,63
EE,1542,7
EE,755,17
EE,323,a
EE,322,a
EE,190,s
EE,189,0
EE,406,a
EE,258,a
EE,239,s
EE,292,a
EE,167,a
EE,125,a
EE,281,a
EE,240,a
EE,141,a
EE,106,a
EE,219,4
EE,91,a
EE,68,a
EE,45,a
EE,63,a
EE,52,a
EE,27,a
EE,12,a
EE,51,a
EE,27,0
EE,5,a
EE,s,a
ES,2440,67
ES,3687,87
ES,3230,135
ES,12323,486
ES,2275,50
ES,3176,87
ES,5943,203
ES,2258,62
ES,8891,401
ES,6643,260
ES,4959,177
ES,2124,64
ES,3609,94
ES,2803,78
ES,2392,83
ES,6770,511
ES,9651,603
ES,1928,77
ES,1723,65
ES,4793,307
ES,2916,143
ES,2412,145
ES,4117,118
ES,5444,150
ES,2208,71
ES,2798,74
ES,4148,271
ES,8739,287
ES,2096,38
ES,4817,98
ES,7087,268
ES,4810,149
ES,4093,153
ES,3246,110
ES,4911,238
ES,4004,144
ES,4310,138
ES,5867,434
ES,3562,104
ES,13031,745
ES,4797,215
ES,4366,134
ES,5235,198
ES,1004,21
ES,1587,48
ES,8645,306
ES,947,28
ES,1187,4
ES,982,0
ES,2551,19
ES,856,23
ES,6095,18
ES,253,31
ES,505,s
ES,3636,10
ES,1820,12
ES,2002,39
ES,2683,163
ES,3423,21
ES,134,0
ES,926,s
ES,160,0
ES,0,0
ES,1897,0
ES,426,s
ES,789,17
ES,6790,236
ES,1809,27
ES,1460,12
ES,137,0
ES,3364,33
ES,356,s
ES,718,s
ES,554,14
ES,285,0
ES,4797,16
ES,3083,54
FI,5328,500
FI,2890,170
FI,955,83
FI,2579,189
FI,2122,152
FI,2505,186
FI,484,15
FI,746,25
FI,928,46
FI,1246,82
FI,275,8
FI,910,27
FI,97,s
FI,72,s
FI,265,0
FI,2670,197
FI,2554,172
FI,47,a
FI,1606,a
FI,2304,a
FI,580,a
FI,1682,a
FI,1054,a
FI,694,a
FI,916,a
FI,1234,a
FI,829,a
FI,306,a
FI,1213,a
FI,508,a
FI,933,a
FI,956,a
FI,1539,a
FI,360,a
FI,482,a
FI,992,a
FI,552,a
FI,18,a
FI,655,a
FI,604,a
FI,612,a
FI,529,a
FI,1412,a
FI,281,a
FR,8901,289
FR,694,60
FR,70,a
FR,m,m
FR,m,m
FR,191,12
FR,29047,678
FR,10280,200
FR,m,m
FR,201,a
FR,95,a
FR,m,m
FR,150,a
FR,3995,44
FR,m,m
FR,144,a
FR,m,m
FR,11617,225
FR,m,m
FR,168,a
FR,271,a
FR,8824,152
FR,132,a
FR,83,a
FR,203,a
FR,7337,135
FR,342,46
FR,81,a
FR,212,a
FR,1236,a
FR,m,m
FR,m,m
FR,554,58
FR,180,a
FR,m,m
FR,150,a
FR,1084,185
FR,10498,96
FR,9382,178
FR,10942,408
FR,439,a
FR,m,m
FR,120,a
FR,4573,316
FR,7366,130
FR,5816,110
FR,m,m
FR,m,m
FR,8335,67
FR,620,a
FR,152,27
FR,m,m
FR,11021,152
FR,7060,344
FR,7795,99
FR,117,a
FR,113,4
FR,m,m
FR,m,m
FR,103,a
FR,337,0
FR,11277,322
FR,8184,90
FR,74,a
FR,m,m
FR,63,a
FR,m,m
FR,66,a
FR,398,0
FR,7586,153
FR,m,m
FR,m,m
FR,7166,6
FR,9055,a
FR,2756,a
FR,1335,a
FR,a,855
FR,113,a
FR,m,m
FR,164,a
FR,253,34
FR,7442,60
FR,m,m
FR,509,53
FR,m,m
FR,m,m
FR,15579,266
FR,m,m
FR,114,a
FR,178,a
FR,69,a
FR,6235,147
FR,m,m
FR,m,m
FR,m,m
FR,294,a
FR,149,a
FR,m,m
FR,9725,95
FR,114,a
FR,m,m
FR,8597,88
FR,m,m
FR,m,m
FR,22724,517
FR,68,a
FR,m,m
FR,4482,45
FR,281,a
FR,m,m
FR,57,a
FR,88,a
FR,m,m
FR,132,a
FR,277,a
FR,129,a
FR,m,m
FR,110,a
FR,208,a
FR,310,35
FR,5029,34
FR,8849,268
FR,8551,82
FR,6739,68
FR,m,m
FR,6327,29
FR,m,m
FR,268,a
FR,941,76
FR,104,a
FR,5569,30
FR,57,a
FR,m,m
FR,8116,90
FR,m,m
FR,7012,197
FR,115,a
FR,183,a
FR,5236,101
FR,m,m
FR,116,a
FR,270,a
FR,4461,69
FR,m,m
FR,m,m
FR,167,a
FR,446,a
FR,16512,547
FR,4212,61
FR,m,m
FR,m,m
FR,399,0
FR,1218,147
FR,184,a
FR,m,m
FR,13005,420
FR,12249,180
FR,m,m
FR,150,a
FR,12056,132
FR,m,a
FR,238,a
FR,m,m
FR,96,a
FR,288,a
FR,m,m
FR,m,m
FR,4334,52
FR,6267,7
FR,82,a
FR,m,m
FR,4957,88
FR,17209,414
FR,7751,117
FR,6200,193
FR,8009,267
FR,11366,302
FR,12793,897
FR,9310,433
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,1706,56
FR,150,a
FR,m,19
FR,77,a
FR,1603,17
FR,m,m
FR,721,107
FR,m,m
FR,75,m
FR,m,m
FR,a,m
FR,m,m
FR,1379,21
FR,m,m
FR,317,61
FR,m,m
FR,m,m
FR,m,m
FR,393,84
FR,m,m
FR,200,a
FR,169,a
FR,m,m
FR,m,m
FR,323,a
FR,m,m
FR,m,m
FR,m,m
FR,1276,a
FR,522,a
FR,m,m
FR,m,m
FR,320,0
FR,9161,163
FR,317,a
FR,3121,35
FR,91,a
FR,c,c
FR,6293,a
FR,320,a
FR,m,m
FR,xr,234
FR,m,m
FR,m,m
FR,6856,82
FR,8825,50
FR,68,a
FR,177,a
FR,1373,a
FR,3675,38
FR,70,a
FR,2906,37
FR,c,c
FR,242,22
FR,11451,202
FR,5834,120
FR,56,a
FR,95,a
FR,807,25
FR,125,0
FR,12680,728
FR,617,30
FR,624,a
FR,224,a
FR,5069,59
FR,m,m
FR,135,a
FR,201,a
FR,239,a
FR,326,a
FR,12353,240
FR,603,64
FR,m,a
FR,261,a
FR,106,a
FR,149,a
FR,190,a
FR,8286,112
FR,5931,187
FR,190,a
FR,m,m
FR,12990,a
FR,260,a
FR,148,a
FR,46,a
FR,171,a
FR,m,a
FR,665,a
FR,201,a
FR,172,a
FR,7697,67
FR,96,a
FR,m,m
FR,159,a
FR,141,a
FR,m,m
FR,1955,12
FR,4017,13
FR,3902,50
FR,807,4
FR,866,s
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
FR,m,m
GR,m,m
GR,m,a
GR,217,11
GR,79,0
GR,585,9
GR,416,6
GR,293,10
GR,145,0
GR,412,18
GR,1535,38
GR,1901,6
GR,1773,29
GR,1915,24
GR,295,22
GR,2203,157
GR,2497,128
GR,1597,97
GR,1797,91
GR,316,14
GR,9321,614
GR,8099,249
GR,2699,83
GR,1647,72
GR,1469,48
GR,433,a
GR,249,a
GR,1109,a
GR,583,a
GR,602,a
GR,881,a
GR,964,a
GR,1381,a
GR,635,a
GR,918,a
GR,1434,a
GR,1820,a
GR,1302,a
GR,1725,a
GR,2319,a
GR,2946,a
GR,251,a
GR,18,a
GR,144,a
GR,96,a
GR,63,a
GR,39,a
GR,40,a
GR,38,a
GR,m,a
GR,m,a
HR,368,0
HR,467,14
HR,3575,65
HR,4500,89
HR,4920,50
HR,998,25
HR,16182,829
HR,19,a
HR,774,a
HR,336,a
HR,169,a
HR,74,a
HR,72,a
HR,243,a
HR,452,a
HR,230,a
HR,150,a
HR,226,a
HR,900,a
HR,182,a
HR,379,a
HR,206,a
HR,108,a
HR,91,a
HR,108,a
HR,170,a
HR,73,a
HR,445,a
HR,426,a
HR,33,a
HR,s,a
HR,228,a
HU,3899,64
HU,3912,28
HU,5242,165
HU,6900,299
HU,619,0
HU,216,28
HU,95,10
HU,2241,30
HU,239,6
HU,2231,42
HU,1640,54
HU,4684,149
HU,1583,79
HU,1326,23
HU,5300,143
HU,2657,80
HU,45,4
HU,168,0
HU,1051,4
HU,126,s
HU,1703,23
HU,2975,a
HU,1279,0
HU,552,a
HU,176,a
HU,1439,0
HU,424,a
HU,679,a
HU,183,a
HU,937,a
HU,613,a
HU,35,a
HU,314,a
HU,340,a
HU,20,a
HU,1063,a
HU,390,a
HU,72,a
HU,138,a
HU,851,a
HU,69,a
HU,63,a
HU,21,a
HU,31,a
HU,33,a
HU,90,a
HU,48,a
HU,22,a
HU,32,a
HU,381,a
HU,712,0
HU,311,a
IE,6298,234
IE,4729,213
IE,4583,179
IE,4329,339
IE,3508,85
IE,2768,109
IE,2956,129
IE,1812,s
IE,2614,17
IE,3929,50
IE,460,a
IE,1125,0
IE,1828,7
IE,548,0
IE,1339,7
IE,1484,0
IE,1059,6
IE,780,0
IE,930,0
IE,1630,s
IE,2555,13
IE,935,6
IE,222,s
IE,352,s
IE,856,40
IE,224,a
IE,828,6
IS,m,m
IS,m,a
IS,m,a
IS,m,a
IS,m,m
IS,m,a
IS,m,m
IT,3050,144
IT,177,a
IT,5132,143
IT,1458,48
IT,7969,342
IT,720,25
IT,293,a
IT,2692,58
IT,15687,578
IT,394,10
IT,133,a
IT,2508,48
IT,4245,136
IT,1247,49
IT,1408,30
IT,260,m
IT,1434,58
IT,939,s
IT,7026,307
IT,1875,24
IT,5342,120
IT,973,m
IT,3250,104
IT,a,80
IT,10160,440
IT,s,a
IT,1561,55
IT,6246,267
IT,3474,66
IT,3886,166
IT,a,m
IT,1723,25
IT,4870,321
IT,1294,20
IT,9585,263
IT,10011,207
IT,4474,34
IT,10169,264
IT,638,49
IT,5492,176
IT,12,a
IT,3831,164
IT,1606,7
IT,4598,125
IT,12477,513
IT,1737,52
IT,2114,47
IT,1929,a
IT,373,a
IT,12480,483
IT,7861,417
IT,4847,135
IT,68,17
IT,4602,221
IT,5115,184
IT,468,0
IT,a,44
IT,m,m
IT,7910,361
IT,826,67
IT,1027,77
IT,29,a
IT,6173,185
IT,1081,s
IT,2400,43
IT,1494,11
IT,324,13
IT,22047,858
IT,277,17
IT,7672,380
IT,175,0
IT,3239,22
IT,1162,a
IT,4007,a
IT,187,a
IT,23,a
IT,3962,159
IT,2170,116
IT,4003,243
IT,203,7
IT,1940,52
IT,5176,194
IT,11677,367
IT,515,a
IT,2723,152
IT,m,m
IT,3295,154
IT,2902,128
IT,2616,77
IT,1583,66
IT,3949,98
IT,1473,49
IT,1751,44
IT,4283,163
IT,1869,95
IT,120,a
IT,276,a
IT,119,a
IT,534,a
IT,52,a
IT,227,a
IT,146,a
IT,74,a
IT,73,a
IT,147,a
IT,112,a
IT,529,a
IT,404,a
IT,161,a
IT,84,a
IT,271,a
IT,46,a
IT,173,a
IT,90,a
IT,217,a
IT,53,a
IT,39,a
IT,70,a
IT,83,a
IT,147,a
IT,237,a
IT,76,a
IT,94,a
IT,29,a
IT,82,a
IT,55,a
IT,78,a
